"Name","STN","pVal"
"AT2G02740.1","0.5441","0.1194"
"AT2G04039.1","-0.5441","0.1196"
"AT1G29900.1","0.5432","0.1198"
"AT4G17600.1","-0.5429","0.12"
"AT4G00630.1","-0.542","0.1202"
"AT3G17390.1","0.5415","0.1204"
"AT1G18500.1","0.5416","0.1204"
"AT1G47420.1","-0.5405","0.1208"
"AT5G42980.1","-0.5401","0.121"
"AT4G27520.1","0.5401","0.121"
"sum133","-0.5401","0.121"
"AT5G13450.1","0.5401","0.121"
"AT2G23350.1","0.5397","0.1213"
"AT1G67090.1","-0.538","0.1214"
"AT2G16600.1","0.5383","0.1216"
"AT3G10850.1","0.538","0.1216"
"AT3G62410.1","0.538","0.1216"
"AT1G07140.1","0.538","0.1216"
"AT1G20225.1","0.538","0.1216"
"AT2G47710.1","0.538","0.1216"
"AT3G13460.1","-0.538","0.128"
"AT5G05000.1","-0.538","0.128"
"AT1G20810.1","-0.538","0.128"
"AT1G74560.1","-0.538","0.128"
"AT1G15820.1","-0.5369","0.1281"
"AT2G27720.1","-0.5342","0.1289"
"AT1G77490.1","0.531","0.1297"
"AT1G03680.1","-0.53","0.1298"
"AT5G19550.1","0.5302","0.1299"
"AT2G17695.1","0.5292","0.1302"
"AT4G33760.1","0.5292","0.1302"
"AT5G66680.1","0.5292","0.1302"
"AT3G14290.1","-0.5285","0.1326"
"AT3G47070.1","-0.5273","0.1329"
"AT2G24200.1","0.5275","0.1329"
"AT5G26360.1","0.5273","0.1329"
"AT1G21750.1","0.5273","0.1331"
"AT2G33210.1","0.5261","0.1333"
"AT2G32730.1","0.5237","0.1335"
"AT4G25130.1","0.5219","0.1339"
"AT5G24490.1","0.5219","0.1339"
"AT1G02780.1","-0.5218","0.1345"
"AT4G39690.1","0.5215","0.1349"
"AT3G05970.1","0.5215","0.1349"
"AT1G75950.1","0.5215","0.1349"
"AT1G74090.1","0.5215","0.1349"
"AT3G51160.1","0.5215","0.1349"
"sum47","0.5215","0.1349"
"AT3G18490.1","0.5215","0.1349"
"AT5G24020.1","0.5215","0.1349"
"AT5G27390.1","0.5215","0.1349"
"AT3G07470.1","0.5215","0.1349"
"AT2G40060.1","0.5215","0.1349"
"AT1G79690.1","0.5215","0.1349"
"AT4G15110.1","0.5215","0.1349"
"AT5G53860.1","0.5215","0.1349"
"AT1G59700.1","0.5215","0.1349"
"AT5G20250.1","0.5215","0.1349"
"AT5G65840.1","0.5215","0.1349"
"AT4G19003.1","0.5215","0.1349"
"AT2G44490.1","0.5215","0.1349"
"AT1G55020.1","0.5215","0.1349"
"AT5G35970.1","0.5215","0.1349"
"AT5G35220.1","0.5215","0.1349"
"AT1G03220.1","0.5215","0.1349"
"AT5G62140.1","0.5215","0.1349"
"AT3G27740.1","0.5215","0.1349"
"AT5G39950.1","0.5215","0.1349"
"AT5G36160.1","0.5215","0.1349"
